u,v,length,highway,geometry,edge_id
7509460700,5227875847,86.8759292351698,residential,"LINESTRING (76.9333033 8.4882664, 76.933305 8.4885306, 76.9333311 8.4885668, 76.9333707 8.4885907, 76.9334122 8.4885934, 76.9335119 8.4886045, 76.9336601 8.4886059, 76.9338014 8.4886024)",17553
7509460701,7509460706,114.46619701731771,residential,"LINESTRING (76.9322127 8.4887125, 76.9318145 8.4886944, 76.9316681 8.4886717, 76.9315363 8.4886513, 76.9313648 8.4885823, 76.9312024 8.4885166)",17554
7509460706,7491676337,25.983597635824893,tertiary,"LINESTRING (76.9312024 8.4885166, 76.9313158 8.4883116)",17555
7509460706,2451816747,32.72622383055463,tertiary,"LINESTRING (76.9312024 8.4885166, 76.9311224 8.4886057, 76.9310298 8.488755)",17556
7509460706,7509460701,114.46619701731771,residential,"LINESTRING (76.9312024 8.4885166, 76.9313648 8.4885823, 76.9315363 8.4886513, 76.9316681 8.4886717, 76.9318145 8.4886944, 76.9322127 8.4887125)",17557
7509460707,7491676337,47.79924890259227,residential,"LINESTRING (76.9309181 8.4881382, 76.9313158 8.4883116)",17558
7509460708,7509460709,40.44871141612797,residential,"LINESTRING (76.9282322 8.487324, 76.9285628 8.4874834)",17559
7509460708,3509248728,113.75577128879995,residential,"LINESTRING (76.9282322 8.487324, 76.928359 8.4870454, 76.9284341 8.4869486, 76.9285092 8.4868823, 76.9286402 8.4867557, 76.9286746 8.48662, 76.928654 8.486552, 76.9285876 8.4864715)",17560
7509460708,4247729315,107.03659973340855,residential,"LINESTRING (76.9282322 8.487324, 76.9281814 8.4874067, 76.9281132 8.4874739, 76.9279627 8.4875249, 76.9278988 8.4875595, 76.9276966 8.4879353, 76.927699 8.4880508)",17561
7509460709,7509460708,40.44871141612797,residential,"LINESTRING (76.9285628 8.4874834, 76.9282322 8.487324)",17562
7509460714,3509248728,24.151345259989178,residential,"LINESTRING (76.9287876 8.4863818, 76.9285876 8.4864715)",17563
7509460714,7509460715,55.919008156713176,residential,"LINESTRING (76.9287876 8.4863818, 76.929153 8.4867315)",17564
7509460714,3509248727,114.06312787374432,residential,"LINESTRING (76.9287876 8.4863818, 76.9288929 8.4863166, 76.9290967 8.4861797, 76.9292323 8.4860642, 76.9293396 8.4859552, 76.9295631 8.48571)",17565
7509460715,7509460714,55.919008156713176,residential,"LINESTRING (76.929153 8.4867315, 76.9287876 8.4863818)",17566
7509460717,3509248727,46.48729913691636,residential,"LINESTRING (76.9299003 8.4859621, 76.9295631 8.48571)",17567
7509460717,7509460723,36.86089303163788,residential,"LINESTRING (76.9299003 8.4859621, 76.930102 8.4861251, 76.9301587 8.4861732)",17568
7509460717,7509460726,142.5485688362038,residential,"LINESTRING (76.9299003 8.4859621, 76.9295009 8.4864081, 76.9293158 8.4866032, 76.9296698 8.4868327)",17569
7509460723,7509460717,36.86089303163788,residential,"LINESTRING (76.9301587 8.4861732, 76.930102 8.4861251, 76.9299003 8.4859621)",17570
7509460723,3509248630,73.29413650962178,residential,"LINESTRING (76.9301587 8.4861732, 76.9302617 8.4862558, 76.9304343 8.4864141, 76.9306733 8.4865909)",17571
7509460723,7509460726,91.34550224979753,residential,"LINESTRING (76.9301587 8.4861732, 76.929904 8.4864589, 76.9297519 8.4866764, 76.9296698 8.4868327)",17572
7509460724,7509460726,17.702895183603207,residential,"LINESTRING (76.9296173 8.4869832, 76.9296698 8.4868327)",17573
7509460726,7509460724,17.702895183603207,residential,"LINESTRING (76.9296698 8.4868327, 76.9296173 8.4869832)",17574
7509460726,7509460723,91.34550224979753,residential,"LINESTRING (76.9296698 8.4868327, 76.9297519 8.4866764, 76.929904 8.4864589, 76.9301587 8.4861732)",17575
7509460726,7509460717,142.5485688362038,residential,"LINESTRING (76.9296698 8.4868327, 76.9293158 8.4866032, 76.9295009 8.4864081, 76.9299003 8.4859621)",17576
7509460727,1921765436,147.6722709130725,residential,"LINESTRING (76.9302644 8.4929113, 76.9307053 8.4923948, 76.9309295 8.4921172, 76.9310318 8.492007, 76.9311389 8.4919048)",17577
7509460727,6965119387,71.88051852922887,residential,"LINESTRING (76.9302644 8.4929113, 76.9301556 8.4930628, 76.9299473 8.4933108, 76.9298498 8.4934098)",17578
7509460727,7509567480,144.80848107294128,residential,"LINESTRING (76.9302644 8.4929113, 76.9300573 8.4928185, 76.9296684 8.4926706, 76.9295987 8.4926368, 76.9295651 8.4926185, 76.9295318 8.4925914, 76.9295157 8.4925586, 76.9295255 8.4925294, 76.9296244 8.4922818, 76.9296317 8.4922571, 76.9296345 8.4922295, 76.9296449 8.4921902, 76.9296446 8.4921463, 76.9296322 8.4921119)",17579
7509483853,3423996607,49.715781281917714,residential,"LINESTRING (76.9647625 8.5123125, 76.9652131 8.5122763)",17580
7509483853,3423996593,87.5896509367399,residential,"LINESTRING (76.9647625 8.5123125, 76.9644164 8.512305, 76.9639671 8.5123347)",17581
7509483853,3447461543,234.2317177172108,residential,"LINESTRING (76.9647625 8.5123125, 76.9647982 8.5126066, 76.96479 8.5128209, 76.9647456 8.5131125, 76.9647082 8.5132904, 76.9646217 8.513802, 76.9646037 8.513984, 76.9646278 8.5141591, 76.9646486 8.5142625, 76.9646744 8.5143956)",17582
7509483856,7232723933,54.99556746371886,residential,"LINESTRING (76.9656838 8.5128766, 76.9651847 8.5128454)",17583
7509483856,12086497218,17.529391626267774,residential,"LINESTRING (76.9656838 8.5128766, 76.9658432 8.5128773)",17584
7509483856,12086497215,19.970646242295626,residential,"LINESTRING (76.9656838 8.5128766, 76.965655 8.513004, 76.9656443 8.5130519)",17585
7509483857,11174407119,19.064141013636526,residential,"LINESTRING (76.9655287 8.5138095, 76.9657011 8.5138275)",17586
7509483857,11199605271,69.56069846842026,residential,"LINESTRING (76.9655287 8.5138095, 76.9654292 8.5139695, 76.965235 8.5140637, 76.9652219 8.5140695, 76.9650286 8.5141555)",17587
7509483857,12086497215,85.31169524650379,residential,"LINESTRING (76.9655287 8.5138095, 76.9655826 8.5133268, 76.9656443 8.5130519)",17588
7509483869,11192478441,8.015169133454409,residential,"LINESTRING (76.9668529 8.513558, 76.9668782 8.5134904)",17589
7509483869,3430669593,266.05952880405704,residential,"LINESTRING (76.9668529 8.513558, 76.9668016 8.513677, 76.9665662 8.5140614, 76.966405 8.5142633, 76.9662854 8.5144799, 76.966154 8.5147667, 76.9661275 8.5149014, 76.9661136 8.5149733, 76.9661452 8.5150167, 76.9662103 8.5150604, 76.9663265 8.5151083, 76.9667945 8.5153641)",17590
7509483869,7509483876,104.36354024115133,residential,"LINESTRING (76.9668529 8.513558, 76.9663981 8.5135673, 76.9661894 8.5136008, 76.9661396 8.5136181, 76.966071 8.5136393, 76.9659971 8.5136878, 76.9659741 8.5137525)",17591
7509483876,7509483869,104.36354024115136,residential,"LINESTRING (76.9659741 8.5137525, 76.9659971 8.5136878, 76.966071 8.5136393, 76.9661396 8.5136181, 76.9661894 8.5136008, 76.9663981 8.5135673, 76.9668529 8.513558)",17592
7509506788,11222188721,10.842885253915313,tertiary,"LINESTRING (76.9727659 8.5144445, 76.9726823 8.5143928)",17593
7509506788,3449157860,66.399606220425,tertiary,"LINESTRING (76.9727659 8.5144445, 76.972908 8.5146204, 76.97313 8.5149207)",17594
7509506788,7509969294,206.6691457199236,residential,"LINESTRING (76.9727659 8.5144445, 76.9729735 8.5143527, 76.9733224 8.5142677, 76.9735164 8.5142137, 76.9737573 8.5141529, 76.9739947 8.514582, 76.9740501 8.5148372, 76.9740494 8.5149202)",17595
7509506815,7123918533,33.059838227657316,residential,"LINESTRING (76.9689468 8.5098438, 76.9689354 8.5095467)",17596
7509506815,12086685905,55.94515868792433,residential,"LINESTRING (76.9689468 8.5098438, 76.9690086 8.5103432)",17597
7509506815,7123918535,90.3593416495235,residential,"LINESTRING (76.9689468 8.5098438, 76.9686685 8.5098591, 76.968624 8.5099135, 76.968415 8.5099261, 76.9681576 8.5099785)",17598
7509506819,2437391045,9.881779402959802,tertiary,"LINESTRING (76.9715619 8.5084739, 76.9716463 8.5085044)",17599
7509506819,247400455,40.33741573723921,tertiary,"LINESTRING (76.9715619 8.5084739, 76.9714672 8.5084304, 76.9712186 8.5083474)",17600
7509506819,7510394956,106.71819624492045,residential,"LINESTRING (76.9715619 8.5084739, 76.9716418 8.5083325, 76.971686 8.5082542, 76.9717095 8.5081846, 76.9717182 8.5081203, 76.9717048 8.5080528, 76.9716056 8.5079399, 76.9715752 8.5078636, 76.9715704 8.507808, 76.9716024 8.5075967)",17601
7509506824,2437391047,91.78786751714154,residential,"LINESTRING (76.9719649 8.5095184, 76.972076 8.5091427, 76.9721886 8.5087232)",17602
7509506826,2437390972,89.98990891047936,residential,"LINESTRING (76.9722858 8.5096013, 76.9724055 8.5092828, 76.9725206 8.5088273)",17603
7509506827,7509506828,74.48092468864682,residential,"LINESTRING (76.9730986 8.508243, 76.9729746 8.5089015)",17604
7509506828,11222332858,26.54100852029759,tertiary,"LINESTRING (76.9729746 8.5089015, 76.9732115 8.5089471)",17605
7509506828,7509506829,78.51450636624602,residential,"LINESTRING (76.9729746 8.5089015, 76.9728198 8.5095908)",17606
7509506828,7509506827,74.48092468864682,residential,"LINESTRING (76.9729746 8.5089015, 76.9730986 8.508243)",17607
7509506828,2437390972,50.60730412097277,tertiary,"LINESTRING (76.9729746 8.5089015, 76.9727654 8.5088647, 76.9725206 8.5088273)",17608
7509506829,7509506828,78.51450636624602,residential,"LINESTRING (76.9728198 8.5095908, 76.9729746 8.5089015)",17609
7509557715,12086685936,7.287398477634128,tertiary,"LINESTRING (76.9744923 8.5100241, 76.9745396 8.51007)",17610
7509557715,6978413443,43.610771584191085,tertiary,"LINESTRING (76.9744923 8.5100241, 76.9744319 8.5099497, 76.9743492 8.5098659, 76.9742367 8.5097248)",17611
7509557715,7510394977,173.52938143037787,residential,"LINESTRING (76.9744923 8.5100241, 76.974731 8.5097812, 76.9748217 8.5096931, 76.9748775 8.5096449, 76.9749184 8.5096497, 76.9749618 8.5096683, 76.9750818 8.5098348, 76.9751911 8.5099253, 76.9752443 8.509958, 76.9753281 8.5099766, 76.9753953 8.5099553, 76.9754453 8.5099386, 76.9757417 8.5098077)",17612
7509557724,3497350390,142.07414106470702,residential,"LINESTRING (76.963752 8.5061558, 76.9644856 8.5056387, 76.964837 8.505469)",17613
7509557724,11199729058,47.59468703633665,residential,"LINESTRING (76.963752 8.5061558, 76.9634054 8.5063778, 76.9633885 8.5063881)",17614
7509557724,12086685985,50.95592814766842,residential,"LINESTRING (76.963752 8.5061558, 76.9639908 8.5064849, 76.9640193 8.50653)",17615
7509557734,12086685984,46.76397660193797,residential,"LINESTRING (76.9639244 8.5073351, 76.9640176 8.5073258, 76.9640713 8.5072582, 76.9641021 8.5071812, 76.9641101 8.5071295, 76.9640958 8.5070236)",17616
7509557737,7010666857,33.34535245357522,residential,"LINESTRING (76.9675691 8.5069124, 76.9676002 8.5066141)",17617
7509557737,2657903412,49.76946832017101,residential,"LINESTRING (76.9675691 8.5069124, 76.9674819 8.5073516)",17618
7509557737,7511075969,195.5132145274275,residential,"LINESTRING (76.9675691 8.5069124, 76.9679761 8.5069699, 76.9682184 8.5070168, 76.9684373 8.5070103, 76.9685458 8.5070691, 76.968592 8.5071123, 76.9687074 8.5072736, 76.9691861 8.5070892)",17619
7509557737,7510753324,45.73357520462261,residential,"LINESTRING (76.9675691 8.5069124, 76.9674244 8.5068944, 76.967319 8.5068935, 76.9671544 8.5068908)",17620
7509557743,12086685967,17.410797927231425,tertiary,"LINESTRING (76.970079 8.5068148, 76.9701338 8.5069617)",17621
7509557743,7509557747,39.59664681041866,tertiary,"LINESTRING (76.970079 8.5068148, 76.9699918 8.5064693)",17622
7509557743,7511075969,103.13536403663184,residential,"LINESTRING (76.970079 8.5068148, 76.9696662 8.5069042, 76.9691861 8.5070892)",17623
7509557746,7498304673,42.46074347780885,residential,"LINESTRING (76.9698769 8.5060736, 76.9695438 8.5062667)",17624
7509557746,7509557747,45.79756796058237,tertiary,"LINESTRING (76.9698769 8.5060736, 76.9699626 8.5063489, 76.9699918 8.5064693)",17625
7509557746,7498304684,53.17859384138349,tertiary,"LINESTRING (76.9698769 8.5060736, 76.9697816 8.5058284, 76.9696757 8.50564)",17626
7509557747,7509557743,39.59664681041866,tertiary,"LINESTRING (76.9699918 8.5064693, 76.970079 8.5068148)",17627
7509557747,12086685973,164.329645090638,residential,"LINESTRING (76.9699918 8.5064693, 76.9703609 8.5064238, 76.9706461 8.5064001, 76.9707851 8.5064009, 76.9709524 8.5064451, 76.9710808 8.5065233, 76.9711675 8.506568, 76.9711887 8.5066835, 76.9711215 8.5068235)",17628
7509557747,7509557746,45.79756796058237,tertiary,"LINESTRING (76.9699918 8.5064693, 76.9699626 8.5063489, 76.9698769 8.5060736)",17629
7509557750,3112732286,112.44375189596255,residential,"LINESTRING (76.9723107 8.5062021, 76.9724316 8.5062031, 76.9727061 8.5062077, 76.9733311 8.5061578)",17630
7509557753,6988594797,73.7358657315416,residential,"LINESTRING (76.9732997 8.5055024, 76.9730562 8.5054557, 76.9729014 8.5054311, 76.9726496 8.5053473)",17631
7509557753,12086625336,38.46184000428515,residential,"LINESTRING (76.9732997 8.5055024, 76.9733211 8.5058286, 76.9733217 8.5058476)",17632
7509557753,7511326927,61.02737957243208,residential,"LINESTRING (76.9732997 8.5055024, 76.9734218 8.5054081, 76.9734922 8.5053736, 76.9735548 8.5053151, 76.9735832 8.5052544, 76.973639 8.505098)",17633
7509557767,7509557768,94.32178146005089,residential,"LINESTRING (76.9649363 8.5001734, 76.9657897 8.500258)",17634
7509557768,2486381011,19.682735691535264,residential,"LINESTRING (76.9657897 8.500258, 76.9657706 8.500434)",17635
7509557768,7513270877,35.717801120330584,residential,"LINESTRING (76.9657897 8.500258, 76.9658919 8.4999531)",17636
7509557768,7509557767,94.32178146005089,residential,"LINESTRING (76.9657897 8.500258, 76.9649363 8.5001734)",17637
7509557773,7513310289,9.4601775952663,residential,"LINESTRING (76.971722 8.5009618, 76.9717797 8.5008987)",17638
7509557773,7513094810,80.9437122374847,residential,"LINESTRING (76.971722 8.5009618, 76.9718517 8.5010719, 76.9719058 8.5010951, 76.9719176 8.5012943, 76.9718774 8.5015927)",17639
7509557773,7513310155,65.83750414810355,residential,"LINESTRING (76.971722 8.5009618, 76.9715412 8.5008333, 76.9714294 8.5007677, 76.9712065 8.5006647)",17640
7509557776,7513582774,48.11429185933292,residential,"LINESTRING (76.965744 8.4961346, 76.9657296 8.4960461, 76.9656976 8.4957045)",17641
7509557783,7513310087,31.609904972842738,residential,"LINESTRING (76.9660128 8.496829, 76.9662999 8.4968426)",17642
7509557783,12086810808,43.88289661343797,residential,"LINESTRING (76.9660128 8.496829, 76.9660245 8.4971301, 76.9660345 8.4972229)",17643
7509557783,7509564185,79.49074602496663,residential,"LINESTRING (76.9660128 8.496829, 76.9658076 8.4968067, 76.9652929 8.4967656)",17644
7509564185,11199491035,26.700323740547216,residential,"LINESTRING (76.9652929 8.4967656, 76.9654099 8.496976)",17645
7509564185,7513582770,113.92870396465784,residential,"LINESTRING (76.9652929 8.4967656, 76.9651535 8.4965504, 76.9649336 8.4961472, 76.9647941 8.4958686)",17646
7509564185,7509557783,79.49074602496663,residential,"LINESTRING (76.9652929 8.4967656, 76.9658076 8.4968067, 76.9660128 8.496829)",17647
7509564191,7566267176,119.5883837757219,residential,"LINESTRING (76.9661057 8.4964522, 76.9660299 8.4959882, 76.9660056 8.4959041, 76.9659693 8.4958219, 76.9657599 8.495447)",17648
7509564196,6956752000,67.69026472033867,residential,"LINESTRING (76.9761952 8.4966594, 76.9756236 8.4968852)",17649
7509564196,12086821957,27.352463408806678,residential,"LINESTRING (76.9761952 8.4966594, 76.9762335 8.4967379, 76.9762458 8.4967918, 76.9762676 8.4968931)",17650
7509564196,12086829279,41.67434119443048,residential,"LINESTRING (76.9761952 8.4966594, 76.9761251 8.4965345, 76.9760527 8.4964217, 76.9759994 8.4963387)",17651
7509564197,7513447541,9.434929855385295,residential,"LINESTRING (76.9773458 8.4967488, 76.9773111 8.4966712)",17652
7509564197,12744215069,43.65892756271084,residential,"LINESTRING (76.9773458 8.4967488, 76.9774809 8.4970806, 76.9774966 8.4971119)",17653
7509565090,7509565092,37.5926089805887,primary,"LINESTRING (76.9308376 8.5198065, 76.9309673 8.5194937)",17654
7509565090,12082161340,122.99196312965515,residential,"LINESTRING (76.9308376 8.5198065, 76.9313508 8.5199888, 76.9312976 8.5201305, 76.931324 8.520152, 76.9313964 8.5201719, 76.9314112 8.5202183, 76.931556 8.5202594, 76.9316579 8.5203032)",17655
7509565092,11199501158,34.10049622407029,primary,"LINESTRING (76.9309673 8.5194937, 76.9310465 8.5193188, 76.9310924 8.5192131)",17656
7509565092,11199506648,141.0689250885332,residential,"LINESTRING (76.9309673 8.5194937, 76.9315562 8.51965, 76.9321911 8.519871)",17657
7509565094,253949461,26.294914463832082,primary,"LINESTRING (76.931252 8.5188323, 76.9313509 8.518617)",17658
7509565094,7509565097,131.3799023974218,residential,"LINESTRING (76.931252 8.5188323, 76.9317114 8.5189658, 76.9321652 8.5190287, 76.9324227 8.5190374)",17659
7509565097,7509565094,131.3799023974218,residential,"LINESTRING (76.9324227 8.5190374, 76.9321652 8.5190287, 76.9317114 8.5189658, 76.931252 8.5188323)",17660
7509565099,7509565102,143.77100673003054,residential,"LINESTRING (76.9331415 8.5182634, 76.9329611 8.5182527, 76.932932 8.5182411, 76.9329063 8.5182271, 76.9328852 8.5182121, 76.9328572 8.5181905, 76.9326695 8.5179517, 76.9326433 8.5179282, 76.9326118 8.5179064, 76.9321174 8.5175286)",17661
7509565099,11187252318,41.99739239622721,residential,"LINESTRING (76.9331415 8.5182634, 76.933251 8.5181615, 76.9333855 8.5179751)",17662
7509565099,7509565109,54.15798411702072,residential,"LINESTRING (76.9331415 8.5182634, 76.9330048 8.5184398, 76.9329691 8.5185241, 76.9329591 8.5185804, 76.9329668 8.5186964)",17663
7509565102,7509565132,194.0702094817242,primary,"LINESTRING (76.9321174 8.5175286, 76.9323159 8.5172635, 76.9329388 8.516549, 76.9330831 8.5164588, 76.933228 8.516399, 76.9333686 8.5163485)",17664
7509565102,7509565099,143.77100673003054,residential,"LINESTRING (76.9321174 8.5175286, 76.9326118 8.5179064, 76.9326433 8.5179282, 76.9326695 8.5179517, 76.9328572 8.5181905, 76.9328852 8.5182121, 76.9329063 8.5182271, 76.932932 8.5182411, 76.9329611 8.5182527, 76.9331415 8.5182634)",17665
7509565109,7012713594,120.47054526512613,residential,"LINESTRING (76.9329668 8.5186964, 76.9330248 8.5187195, 76.93308 8.5187419, 76.9331221 8.5187708, 76.9331943 8.5188113, 76.9332818 8.5188835, 76.9334635 8.5191242, 76.9334745 8.5191424, 76.9334808 8.5191621, 76.9334825 8.5191864, 76.9334796 8.5192091, 76.9334196 8.5195313)",17666
7509565109,253949461,178.13598219091125,residential,"LINESTRING (76.9329668 8.5186964, 76.9328361 8.5186692, 76.9324964 8.5186653, 76.9318728 8.5186447, 76.9313509 8.518617)",17667
7509565109,7509565099,54.15798411702072,residential,"LINESTRING (76.9329668 8.5186964, 76.9329591 8.5185804, 76.9329691 8.5185241, 76.9330048 8.5184398, 76.9331415 8.5182634)",17668
7509565132,253949521,58.44918683354152,primary,"LINESTRING (76.9333686 8.5163485, 76.9335517 8.5162736, 76.9338551 8.516137)",17669
7509565132,7509565134,39.23439116655761,residential,"LINESTRING (76.9333686 8.5163485, 76.9334188 8.5166209, 76.9334299 8.5166618, 76.933458 8.5166807)",17670
7509565134,7509565135,60.65443157903302,residential,"LINESTRING (76.933458 8.5166807, 76.9340092 8.5167004)",17671
